"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getimagingoutcome-request","getimagingoutcome-request","getimagingoutcome-request","","","",0,*,"","","","null {[]} {[]}
","GetImagingOutcome — Request","Logisk modell för requestparametrar i GetImagingOutcome
(RIV-TA urn:riv:clinicalprocess:healthcond:actoutcome:GetImagingOutcome:1).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitHSAId","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitHSAId","","","",1,1,"","","","Identifier {[]} {[]}
","OrgUnit HSA-id","OrgUnit HSA-id","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitHSAId",1,1,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitName","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitName","","","",1,1,"","","","string {[]} {[]}
","OrgUnit namn","OrgUnit namn","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitName",1,1,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitTelecom","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitTelecom","","","",0,1,"","","","string {[]} {[]}
","Telefon","Telefon","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitTelecom",0,1,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitEmail","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitEmail","","","",0,1,"","","","string {[]} {[]}
","E-post","E-post","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitEmail",0,1,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitAddress","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitAddress","","","",0,1,"","","","string {[]} {[]}
","Adress","Adress","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitAddress",0,1,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitLocation","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitLocation","","","",0,1,"","","","string {[]} {[]}
","Plats","Plats","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitLocation",0,1,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested","","","",0,1,"","","","BackboneElement {[]} {[]}
","Attestering","Attestering","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.id","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.extension","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.modifierExtension","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.signatureTime","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.signatureTime","","","",1,1,"","","","instant {[]} {[]}
","Attesttidpunkt","Attesttidpunkt","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.signatureTime",1,1,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.legalAuthenticatorHSAId","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.legalAuthenticatorHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id","HSA-id","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.legalAuthenticatorHSAId",0,1,"",""
"getimagingoutcome","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.legalAuthenticatorName","getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.legalAuthenticatorName","","","",0,1,"","","","string {[]} {[]}
","Namn","Namn","","","","","","","","","",,,,,"",,,,"getimagingoutcome.imagingOutcome.imagingOutcomeBody.referral.attested.legalAuthenticatorName",0,1,"",""
"getlaboratoryorderoutcome-request","getlaboratoryorderoutcome-request","getlaboratoryorderoutcome-request","","","",0,*,"","","","null {[]} {[]}
","GetLaboratoryOrderOutcome — Request","Logisk modell för requestparametrar i GetLaboratoryOrderOutcome
(RIV-TA urn:riv:clinicalprocess:healthcond:actoutcome:GetLaboratoryOrderOutcome:4).
Representerar de sökparametrar som tjänstekonsumenten skickar in.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getlaboratoryorderoutcome-request","getlaboratoryorderoutcome-request.careUnitHSAId","getlaboratoryorderoutcome-request.careUnitHSAId","","","",0,*,"","","","Identifier {[]} {[]}
","HSA-id för vårdenhet (filter)","Filtrering på vårdenhet vilket motsvarar accountableCareUnit i svaret.
root sätts till OID (1.2.752.129.2.1.4.1) för HSA.
extension sätts till HSA-id på vårdenhet.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome-request.careUnitHSAId",0,*,"",""
"getlaboratoryorderoutcome-request","getlaboratoryorderoutcome-request.careGiverHSAId","getlaboratoryorderoutcome-request.careGiverHSAId","","","",0,*,"","","","Identifier {[]} {[]}
","HSA-id för vårdgivare (filter)","Filtrering på vårdgivare vilket motsvarar accountableCareGiver i svaret.
root sätts till OID (1.2.752.129.2.1.4.1) för HSA.
extension sätts till HSA-id på vårdgivare.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome-request.careGiverHSAId",0,*,"",""
"getlaboratoryorderoutcome-request","getlaboratoryorderoutcome-request.patientId","getlaboratoryorderoutcome-request.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Patientens personnummer eller samordningsnummer","Begränsar sökningen till angiven personidentifierare för en patient.
root sätts till OID för typ av personidentifierare:
- Personnummer: 1.2.752.129.2.1.3.1
- Samordningsnummer: 1.2.752.129.2.1.3.3
extension sätts till patientens identifierare (12 tecken utan avskiljare).
OBS: Lokal reservidentitet kan ej användas med EI och aggregerande tjänster.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome-request.patientId",1,1,"",""
"getlaboratoryorderoutcome-request","getlaboratoryorderoutcome-request.datePeriod","getlaboratoryorderoutcome-request.datePeriod","","","",0,1,"","","","Period {[]} {[]}
","Datumperiod för sökning","Begränsar sökningen till det angivna intervallet. Begränsningen innebär att
endast poster returneras där provtagningstidpunkten i svaret ligger inom
sökintervallets start- och slutdatumet.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome-request.datePeriod",0,1,"",""
"getlaboratoryorderoutcome-request","getlaboratoryorderoutcome-request.sourceSystemHSAId","getlaboratoryorderoutcome-request.sourceSystemHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för källsystem (filter)","Begränsar sökning till ett specifikt källsystem.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome-request.sourceSystemHSAId",0,1,"",""
"getlaboratoryorderoutcome-request","getlaboratoryorderoutcome-request.specimenIdentifier","getlaboratoryorderoutcome-request.specimenIdentifier","","","",0,*,"","","","Identifier {[]} {[]}
","Providentifierare (filter)","Begränsar sökning till specifikt prov.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome-request.specimenIdentifier",0,*,"",""
"getlaboratoryorderoutcome-request","getlaboratoryorderoutcome-request.referralIdentifier","getlaboratoryorderoutcome-request.referralIdentifier","","","",0,*,"","","","Identifier {[]} {[]}
","Remissidentifierare (filter)","Begränsar sökning till specifik remiss.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome-request.referralIdentifier",0,*,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome","getlaboratoryorderoutcome","","","",0,*,"","","","null {[]} {[]}
","GetLaboratoryOrderOutcome","Logisk modell för tjänstekontraktet GetLaboratoryOrderOutcome
(RIV-TA urn:riv:clinicalprocess:healthcond:actoutcome:GetLaboratoryOrderOutcome:4).
Representerar responsens informationsstruktur — multidisciplinära laboratoriesvar
för en patient.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome","","","",0,*,"","","","BackboneElement {[]} {[]}
","Laboratoriesvar (ett per beställning)","En labbeställning med tillhörande svar. Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header","getlaboratoryorderoutcome.laboratoryOrderOutcome.header","","","",1,1,"","","","BackboneElement {[]} {[]}
","Header med åtkomstkontroll och metadata","Header med åtkomstkontroll och metadata","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader","","","",1,1,"","","","BackboneElement {[]} {[]}
","Åtkomstkontrollhuvud (PDL)","Åtkomstkontrollhuvud (PDL)","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.modifierExtension","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.accountableCareGiver","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.accountableCareGiver","","","",1,1,"","","","Identifier {[]} {[]}
","Ansvarig vårdgivare (HSA-id)","HSA-id för den vårdgivare som är ansvarig för posten. Obligatorisk.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.accountableCareGiver",1,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.accountableCareUnit","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.accountableCareUnit","","","",1,1,"","","","Identifier {[]} {[]}
","Ansvarig vårdenhet (HSA-id)","HSA-id för den vårdenhet som är ansvarig för posten. Obligatorisk.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.accountableCareUnit",1,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.patientId","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.patientId","","","",0,1,"","","","Identifier {[]} {[]}
","Patientens id i svaret","Patientens id i svaret","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.patientId",0,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.originalPatientId","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.originalPatientId","","","",0,1,"","","","Identifier {[]} {[]}
","Ursprungligt patient-id","Ursprungligt patient-id","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.originalPatientId",0,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.careProcessId","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.careProcessId","","","",0,1,"","","","Identifier {[]} {[]}
","Vårdprocessid (UUID)","Vårdprocessid (UUID)","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.careProcessId",0,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.blockComparisonTime","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.blockComparisonTime","","","",1,1,"","","","instant {[]} {[]}
","Tidpunkt för spärrkontroll","Tidpunkt för spärrkontroll","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.blockComparisonTime",1,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.approvedForPatient","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.approvedForPatient","","","",1,1,"","","","boolean {[]} {[]}
","Godkänd för patientvisning","Anger om informationsägaren godkänt att patienten kan ta del av informationen.","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.accessControlHeader.approvedForPatient",1,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.sourceSystemId","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.sourceSystemId","","","",1,1,"","","","Identifier {[]} {[]}
","Källsystemets HSA-id","Källsystemets HSA-id","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.sourceSystemId",1,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.record","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.record","","","",1,1,"","","","BackboneElement {[]} {[]}
","Poststatus och tidpunkt","Poststatus och tidpunkt","","","","","","","","","",,,,,"",,,,"getlaboratoryorderoutcome.laboratoryOrderOutcome.header.record",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.record.id","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.record.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getlaboratoryorderoutcome","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.record.extension","getlaboratoryorderoutcome.laboratoryOrderOutcome.header.record.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
