"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getavailableeservices","getavailableeservices.availableEServices.healthcareFacility.healthcareFacilityName","getavailableeservices.availableEServices.healthcareFacility.healthcareFacilityName","","","",0,1,"","","","string {[]} {[]}
","Vårdenhetens namn","Vårdenhetens namn. Om utelämnat ska vårdenhetens namn hämtas från HSA-katalog.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.healthcareFacility.healthcareFacilityName",0,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice","getavailableeservices.availableEServices.eservice","","","",0,*,"","","","BackboneElement {[]} {[]}
","E-tjänst","Information om e-tjänsten.
Kardinalitet: Valfri, lista (en vårdenhet kan ha noll eller flera e-tjänster).","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getavailableeservices","getavailableeservices.availableEServices.eservice.id","getavailableeservices.availableEServices.eservice.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.extension","getavailableeservices.availableEServices.eservice.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getavailableeservices","getavailableeservices.availableEServices.eservice.modifierExtension","getavailableeservices.availableEServices.eservice.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getavailableeservices","getavailableeservices.availableEServices.eservice.commonName","getavailableeservices.availableEServices.eservice.commonName","","","",1,1,"","","","string {[]} {[]}
","E-tjänstens namn","E-tjänstens (resursens) namn. Ex: Tidbokning.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.commonName",1,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.description","getavailableeservices.availableEServices.eservice.description","","","",1,1,"","","","string {[]} {[]}
","Beskrivning av e-tjänst","Information om e-tjänsten. Kan innehålla beskrivningar och villkor för användandet
av tjänsten (riktad mot användare/patient).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.description",1,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.resourceId","getavailableeservices.availableEServices.eservice.resourceId","","","",1,1,"","","","string {[]} {[]}
","E-tjänstens id","E-tjänstens id. Unikt id för e-tjänsten. Tjänsteproducentens unika id.
XSD: resourceIdType (string).
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.resourceId",1,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.securitylevel","getavailableeservices.availableEServices.eservice.securitylevel","","","",0,1,"","","","code {[]} {[]}
","Autentiseringsnivå","Tjänstens krav på autentiseringsnivå (Assurance Level, ISO/IEC 29115).
AL1 = Tillitsnivå 1, AL2 = Tillitsnivå 2,
AL3 = Mjuka certifikat/stark autentisering med engångskod,
AL4 = Hårda certifikat.
Kardinalitet: Valfri.","","","","","","","","","",,"required","","https://fhir.inera.se/ig/eservicesupply-eoffering/ValueSet/securitylevel-vs","",,,,"getavailableeservices.availableEServices.eservice.securitylevel",0,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.url","getavailableeservices.availableEServices.eservice.url","","","",0,1,"","","","url {[]} {[]}
","URL till e-tjänst","URL till e-tjänst. URL måste kunna nås via internet.
Ex: https://host/funktion?operation&param.
XSD: anyURI.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.url",0,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions","getavailableeservices.availableEServices.eservice.restrictions","","","",0,1,"","","","BackboneElement {[]} {[]}
","Restriktioner","Information om de restriktioner som finns kopplade till e-tjänsten.
En e-tjänst utan restriktioner är tillgänglig för alla.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.id","getavailableeservices.availableEServices.eservice.restrictions.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.extension","getavailableeservices.availableEServices.eservice.restrictions.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.modifierExtension","getavailableeservices.availableEServices.eservice.restrictions.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode","","","",0,1,"","","","BackboneElement {[]} {[]}
","Betjäningsområde","Information om e-tjänstens geografiska betjäningsområde (län, kommun och kommundel).
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.id","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.extension","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.modifierExtension","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.countycode","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.countycode","","","",1,*,"","","","string {[]} {[]}
","Länskod","Länskod. Anger i vilka län e-tjänsten är tillgänglig/erbjuds.
E-tjänsten betjänar invånare i detta län.
XSD: countycode (string).
Kardinalitet: Obligatorisk, lista (minst ett lärn krävs).","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.countycode",1,*,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.municipalityCode","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.municipalityCode","","","",0,*,"","","","string {[]} {[]}
","Kommunkod","Kommunkod. Avgränsar länskod. Visar i vilka specifika kommuner e-tjänsten erbjuds.
Utelämnas denna gäller hela länet.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.municipalityCode",0,*,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.municipalitySectionCode","getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.municipalitySectionCode","","","",0,*,"","","","string {[]} {[]}
","Kommundelskod","Kommundelskod. Avgränsar kommunkod. Visar i vilka specifika kommundelar e-tjänsten erbjuds.
Utelämnas denna gäller hela kommunen.
Kardinalitet: Valfri, lista.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions.eserviceAreaCode.municipalitySectionCode",0,*,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.gender","getavailableeservices.availableEServices.eservice.restrictions.gender","","","",0,1,"","","","code {[]} {[]}
","Kön","E-tjänsten riktar sig till ett visst kön.
1 = Man, 2 = Kvinna.
ASSUME: Modellat som code med domänspecifikt ValueSet.
XSD: genderType (string — ej enumeration i schemat).
Kardinalitet: Valfri.","","","","","","","","","",,"required","","https://fhir.inera.se/ig/eservicesupply-eoffering/ValueSet/gender-eoffering-vs","",,,,"getavailableeservices.availableEServices.eservice.restrictions.gender",0,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.listing","getavailableeservices.availableEServices.eservice.restrictions.listing","","","",1,1,"","","","boolean {[]} {[]}
","Listningskrav","Listningskrav. true = kräver listning, false = kräver ej listning.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions.listing",1,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.referal","getavailableeservices.availableEServices.eservice.restrictions.referal","","","",1,1,"","","","boolean {[]} {[]}
","Remisskrav","Remisskrav. true = kräver remiss, false = kräver ej remiss.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions.referal",1,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.referalTypeId","getavailableeservices.availableEServices.eservice.restrictions.referalTypeId","","","",0,1,"","","","string {[]} {[]}
","Remisstyp","Kodverk för remisstyper 1–8 (KV Framställantyp).
Definiera vilken typ av remiss e-tjänsten kräver.
QUESTIONS: Canonical URL för KV Framställantyp är okänd — se QUESTIONS.md.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions.referalTypeId",0,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.ageMin","getavailableeservices.availableEServices.eservice.restrictions.ageMin","","","",0,1,"","","","integer {[]} {[]}
","Ålderskrav minimum","Ålderskrav minimum (år).
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions.ageMin",0,1,"",""
"getavailableeservices","getavailableeservices.availableEServices.eservice.restrictions.ageMax","getavailableeservices.availableEServices.eservice.restrictions.ageMax","","","",0,1,"","","","integer {[]} {[]}
","Ålderskrav maximum","Ålderskrav maximum (år).
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getavailableeservices.availableEServices.eservice.restrictions.ageMax",0,1,"",""
