"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getdiagnosis.diagnosis.diagnosisHeader.sourceSystemHSAId","getdiagnosis.diagnosis.diagnosisHeader.sourceSystemHSAId","","","",1,1,"","","","Identifier {[]} {[]}
","HSA-id för källsystem","HSA-id för det system som tillgängliggör informationen.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.sourceSystemHSAId",1,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.patientId","getdiagnosis.diagnosis.diagnosisHeader.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Patientidentifierare","Identifierare för patient. id = patientens identifierare (12 tecken).
type = OID för typ av identifierare. För personnummer: 1.2.752.129.2.1.3.1.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.patientId",1,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional","","","",1,1,"","","","BackboneElement {[]} {[]}
","Ansvarig hälso- och sjukvårdsperson","Information om den hälso- och sjukvårdsperson som är ansvarig för informationen.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.id","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.extension","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.modifierExtension","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.authorTime","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.authorTime","","","",1,1,"","","","dateTime {[]} {[]}
","Tidpunkt för registrering","Tidpunkt då informationen registrerades. Format: YYYYMMDDhhmmss.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.authorTime",1,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalHSAId","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","Författarens HSA-id","Författarens HSA-id.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalHSAId",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalName","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalName","","","",0,1,"","","","string {[]} {[]}
","Namn på hälso- och sjukvårdspersonal","Namn på hälso- och sjukvårdspersonal. Om tillgängligt ska detta anges.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalName",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalRoleCode","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalRoleCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Befattning","Information om personens befattning.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalRoleCode",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit","","","",0,1,"","","","BackboneElement {[]} {[]}
","Organisationsenhet","Den organisation som hälso- och sjukvårdspersonalen är uppdragstagare i.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.id","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.extension","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.modifierExtension","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitHSAId","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitHSAId","","","",1,1,"","","","Identifier {[]} {[]}
","HSA-id för organisationsenhet","HSA-id för organisationsenhet.
Kardinalitet: Obligatorisk (inom OrgUnitType).","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitHSAId",1,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitName","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitName","","","",1,1,"","","","string {[]} {[]}
","Namn på organisationsenhet","Namnet på den organisation som hälso- och sjukvårdspersonalen är uppdragstagare i.
Kardinalitet: Obligatorisk (inom OrgUnitType).","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitName",1,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalCareUnitHSAId","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalCareUnitHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för vårdenhet","HSA-id för vårdenhet. Se regel 1 i TKB.
Kardinalitet: Valfri (villkorlig, se regel 1).","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalCareUnitHSAId",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalCareGiverHSAId","getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalCareGiverHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för vårdgivare","HSA-id för vårdgivaren, som är vårdgivare för den vårdenhet där personalen verkar.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.accountableHealthcareProfessional.healthcareProfessionalCareGiverHSAId",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator","getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator","","","",0,1,"","","","BackboneElement {[]} {[]}
","Signerande person","Information om vem som signerat informationen i dokumentet.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.id","getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.extension","getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.modifierExtension","getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.signatureTime","getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.signatureTime","","","",1,1,"","","","dateTime {[]} {[]}
","Tidpunkt för signering","Tidpunkt för signering. Format: YYYYMMDDhhmmss.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.signatureTime",1,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.legalAuthenticatorHSAId","getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.legalAuthenticatorHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för signerande person","HSA-id för person som signerat dokumentet.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.legalAuthenticatorHSAId",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.legalAuthenticatorName","getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.legalAuthenticatorName","","","",0,1,"","","","string {[]} {[]}
","Namn på signerande person","Namn i klartext för signerande person.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.legalAuthenticator.legalAuthenticatorName",0,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.approvedForPatient","getdiagnosis.diagnosis.diagnosisHeader.approvedForPatient","","","",1,1,"","","","boolean {[]} {[]}
","Godkänd för visning till patient","Anger om information får delas till patient.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.approvedForPatient",1,1,"",""
"getdiagnosis.diagnosis.diagnosisHeader.careContactId","getdiagnosis.diagnosis.diagnosisHeader.careContactId","","","",0,1,"","","","string {[]} {[]}
","Vårdkontakts-id","Identitet för den hälso- och sjukvårdskontakt som diagnosen dokumenterades vid.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisHeader.careContactId",0,1,"",""
"getdiagnosis.diagnosis.diagnosisBody","getdiagnosis.diagnosis.diagnosisBody","","","",1,1,"","","","BackboneElement {[]} {[]}
","Diagnosens innehåll","DiagnosisBodyType — diagnosens informationsinnehåll.
Kardinalitet: Obligatorisk.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisBody",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getdiagnosis.diagnosis.diagnosisBody.id","getdiagnosis.diagnosis.diagnosisBody.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getdiagnosis.diagnosis.diagnosisBody.extension","getdiagnosis.diagnosis.diagnosisBody.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getdiagnosis.diagnosis.diagnosisBody.modifierExtension","getdiagnosis.diagnosis.diagnosisBody.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getdiagnosis.diagnosis.diagnosisBody.typeOfDiagnosis","getdiagnosis.diagnosis.diagnosisBody.typeOfDiagnosis","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Typ av diagnos","Anges som ""Huvuddiagnos"" eller ""Bidiagnos"". Se DiagnosisTypeCS/DiagnosisTypeVS.
Kardinalitet: Obligatorisk.","","","","","","","","","",,"required","","https://fhir.inera.se/ig/clinicalprocess-healthcond-description/ValueSet/diagnosistype-vs","",,,,"getdiagnosis.diagnosis.diagnosisBody.typeOfDiagnosis",1,1,"",""
"getdiagnosis.diagnosis.diagnosisBody.chronicDiagnosis","getdiagnosis.diagnosis.diagnosisBody.chronicDiagnosis","","","",0,1,"","","","boolean {[]} {[]}
","Kronisk diagnos","Sätts till true om diagnosen är kronisk, false om den inte är kronisk.
Kardinalitet: Valfri.","","","","","","","","","",,,,,"",,,,"getdiagnosis.diagnosis.diagnosisBody.chronicDiagnosis",0,1,"",""
