"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getrequestactivities-request","getrequestactivities-request","getrequestactivities-request","","","",0,*,"","","","null {[]} {[]}
","GetRequestActivities — Request","Logisk modell för requestparametrar i tjänstekontraktet GetRequestActivities
(RIV-TA urn:riv:crm:requeststatus:GetRequestActivities:2).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getrequestactivities-request","getrequestactivities-request.careUnitHSAId","getrequestactivities-request.careUnitHSAId","","","",0,*,"","","","Identifier {[]} {[]}
","Filtrering på vårdenhet","Begränsar sökning till angiven vårdenhet (accountableCareUnit i svaret).
root = 1.2.752.129.2.1.4.1 (HSA OID), extension = HSA-id på vårdenhet.","","","","","","","","","",,,,,"",,,,"getrequestactivities-request.careUnitHSAId",0,*,"",""
"getrequestactivities-request","getrequestactivities-request.careGiverHSAId","getrequestactivities-request.careGiverHSAId","","","",0,*,"","","","Identifier {[]} {[]}
","Filtrering på vårdgivare","Begränsar sökning till angiven vårdgivare (accountableHealthcareProvider i svaret).
root = 1.2.752.129.2.1.4.1 (HSA OID), extension = HSA-id på vårdgivare.","","","","","","","","","",,,,,"",,,,"getrequestactivities-request.careGiverHSAId",0,*,"",""
"getrequestactivities-request","getrequestactivities-request.patientId","getrequestactivities-request.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Patientens personidentifierare","Obligatorisk. Begränsar sökning till angiven personidentifierare.
Producenten ska returnera alla uppgifter kopplade till patienten, inkl. under andra id:n.
root = OID för typ av personidentifierare:
  - Personnummer: 1.2.752.129.2.1.3.1
  - Samordningsnummer: 1.2.752.129.2.1.3.3
  - Övriga: aktuell OID
extension = patientens identifierare (12 tecken utan avskiljare).
OBS: Lokal reservidentitet kräver systemadressering — kan ej användas med EI/aggregerande tjänster.","","","","","","","","","",,,,,"",,,,"getrequestactivities-request.patientId",1,1,"",""
"getrequestactivities-request","getrequestactivities-request.datePeriod","getrequestactivities-request.datePeriod","","","",0,1,"","","","Period {[]} {[]}
","Söktidsperiod","Begränsar sökning till angivet datumintervall.
Samtliga statusrader för en remiss returneras om minst en statusrad (body.eventTime) faller
inom intervallet, eller om statusrader spänner över hela intervallet.
OBS: Datumintervall (inte tidsstämplat) — tidpunkter konverteras till datum vid jämförelse.","","","","","","","","","",,,,,"",,,,"getrequestactivities-request.datePeriod",0,1,"",""
"getrequestactivities-request","getrequestactivities-request.sourceSystemHSAId","getrequestactivities-request.sourceSystemHSAId","","","",0,1,"","","","Identifier {[]} {[]}
","Källsystem-id","Begränsar sökning till angivet källsystem.
Värdet måste överensstämma med logicalAddress i SOAP-headern.
Aggregerande tjänster används ej när detta fält anges.
Ska anges vid begäran på reservnummer.
root = 1.2.752.129.2.1.4.1, extension = källsystemets HSA-id.","","","","","","","","","",,,,,"",,,,"getrequestactivities-request.sourceSystemHSAId",0,1,"",""
"getrequestactivities-request","getrequestactivities-request.typeOfRequest","getrequestactivities-request.typeOfRequest","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Remisstyp","Filtrering på remisstyp (Kv framställantyp, OID: 1.2.752.129.2.2.2.24).
1 = röntgenremiss, 2 = labbremiss, 4 = allmänremiss.","","","","","","","","","",,"required","","https://fhir.inera.se/ig/crm-requeststatus/ValueSet/kvframstallantyp-vs","",,,,"getrequestactivities-request.typeOfRequest",0,*,"",""
"getrequestactivities","getrequestactivities","getrequestactivities","","","",0,*,"","","","null {[]} {[]}
","GetRequestActivities","Logisk modell för tjänstekontraktet GetRequestActivities
(RIV-TA urn:riv:crm:requeststatus:GetRequestActivities:2).
Representerar responsens informationsstruktur — en lista med statusrader för en patients remisser.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"getrequestactivities","getrequestactivities.requestActivity","getrequestactivities.requestActivity","","","",0,*,"","","","BackboneElement {[]} {[]}
","Remisstatus som matchar begäran","Lista med statusrader för remisser. En rad per aktivitet/status som en remiss passerat i remissprocessen.","","","","","","","","","",,,,,"",,,,"getrequestactivities.requestActivity",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getrequestactivities","getrequestactivities.requestActivity.id","getrequestactivities.requestActivity.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getrequestactivities","getrequestactivities.requestActivity.extension","getrequestactivities.requestActivity.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
