"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"cancelform-request","cancelform-request","cancelform-request","","","",0,*,"","","","null {[]} {[]}
","CancelForm — Request","Logisk modell för requestparametrar i CancelForm
(RIV-TA urn:riv:infrastructure:supportservices:forminteraction:CancelForm:2).
Avbryter och raderar ett pågående formulär.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"cancelform-request","cancelform-request.formId","cancelform-request.formId","","","",1,1,"","","","string {[]} {[]}
","Formulärets unika ID (GUID) som skall avbrytas","Formulärets unika ID (GUID) som skall avbrytas","","","","","","","","","",,,,,"",,,,"cancelform-request.formId",1,1,"",""
"cancelform-request","cancelform-request.subjectOfCare","cancelform-request.subjectOfCare","","","",0,1,"","","","string {[]} {[]}
","Invånarens personnummer (yyyymmddnnnn)","Invånarens personnummer (yyyymmddnnnn)","","","","","","","","","",,,,,"",,,,"cancelform-request.subjectOfCare",0,1,"",""
"cancelform-request","cancelform-request.reason","cancelform-request.reason","","","",0,1,"","","","string {[]} {[]}
","Anledning till avbrytning (valfri kommentar)","Anledning till avbrytning (valfri kommentar)","","","","","","","","","",,,,,"",,,,"cancelform-request.reason",0,1,"",""
"cancelform","cancelform","cancelform","","","",0,*,"","","","null {[]} {[]}
","CancelForm","Logisk modell för svar (response) i tjänstekontraktet CancelForm
(RIV-TA urn:riv:infrastructure:supportservices:forminteraction:CancelForm:2).
Bekräftar att formuläret har avbrutits och raderats.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"cancelform","cancelform.resultCode","cancelform.resultCode","","","",1,1,"","","","string {[]} {[]}
","Svarskod (OK = formuläret har avbrutits)","Svarskod (OK = formuläret har avbrutits)","","","","","","","","","",,,,,"",,,,"cancelform.resultCode",1,1,"",""
"cancelform","cancelform.comment","cancelform.comment","","","",0,1,"","","","string {[]} {[]}
","Kommentar","Kommentar","","","","","","","","","",,,,,"",,,,"cancelform.comment",0,1,"",""
"createform-request","createform-request","createform-request","","","",0,*,"","","","null {[]} {[]}
","CreateForm — Request","Logisk modell för requestparametrar i CreateForm
(RIV-TA urn:riv:infrastructure:supportservices:forminteraction:CreateForm:2).
Skapar och initierar/startar ett formulär.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"createform-request","createform-request.healthcareFacilityCareUnit","createform-request.healthcareFacilityCareUnit","","","",1,1,"","","","string {[]} {[]}
","Hsa-Id för vårdenhet som ansvarar för formuläret","Hsa-Id för vårdenhet som ansvarar för formuläret","","","","","","","","","",,,,,"",,,,"createform-request.healthcareFacilityCareUnit",1,1,"",""
"createform-request","createform-request.subjectOfCare","createform-request.subjectOfCare","","","",0,1,"","","","string {[]} {[]}
","Personnummer för invånaren (yyyymmddnnnn)","FormTemplate-attributet anonymousForm styr om fältet är obligatoriskt eller frivilligt.","","","","","","","","","",,,,,"",,,,"createform-request.subjectOfCare",0,1,"",""
"createform-request","createform-request.templateId","createform-request.templateId","","","",1,1,"","","","string {[]} {[]}
","Formulärmallets typ-id (KV Malltyp)","Formulärmallets typ-id (KV Malltyp)","","","","","","","","","",,,,,"",,,,"createform-request.templateId",1,1,"",""
"createform-request","createform-request.templateVersion","createform-request.templateVersion","","","",0,1,"","","","string {[]} {[]}
","Önskad version av formulärmallt (valfritt)","Önskad version av formulärmallt (valfritt)","","","","","","","","","",,,,,"",,,,"createform-request.templateVersion",0,1,"",""
"createform-request","createform-request.clinicalProcessInterestId","createform-request.clinicalProcessInterestId","","","",0,1,"","","","string {[]} {[]}
","Hälsoärende-id (HSA-id + unik identifierare)","Hälsoärende-id (HSA-id + unik identifierare)","","","","","","","","","",,,,,"",,,,"createform-request.clinicalProcessInterestId",0,1,"",""
"createform-request","createform-request.formId","createform-request.formId","","","",0,1,"","","","string {[]} {[]}
","Formulär-id genererat av konsumerande system (GUID). Om ej angivet genererar producenten.","Formulär-id genererat av konsumerande system (GUID). Om ej angivet genererar producenten.","","","","","","","","","",,,,,"",,,,"createform-request.formId",0,1,"",""
"createform-request","createform-request.formText","createform-request.formText","","","",0,1,"","","","string {[]} {[]}
","Unik text för formuläret, t.ex. Hälsoundersökning inför besök X","Unik text för formuläret, t.ex. Hälsoundersökning inför besök X","","","","","","","","","",,,,,"",,,,"createform-request.formText",0,1,"",""
"createform","createform","createform","","","",0,*,"","","","null {[]} {[]}
","CreateForm","Logisk modell för svar (response) i tjänstekontraktet CreateForm
(RIV-TA urn:riv:infrastructure:supportservices:forminteraction:CreateForm:2).
Returnerar det skapade formuläret inkl. första sidan med frågor.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"createform","createform.form","createform.form","","","",1,1,"","","","BackboneElement {[]} {[]}
","Formulärobjekt (FormType)","Det skapade formuläret. Returnerar alltid ett formulär. Om fel uppstår returneras SOAP-fault.","","","","","","","","","",,,,,"",,,,"createform.form",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"createform","createform.form.id","createform.form.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"createform","createform.form.extension","createform.form.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"createform","createform.form.modifierExtension","createform.form.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"createform","createform.form.formId","createform.form.formId","","","",1,1,"","","","string {[]} {[]}
","Formulärets unika ID (GUID). Genererat av formulärmotor eller konsument.","Formulärets unika ID (GUID). Genererat av formulärmotor eller konsument.","","","","","","","","","",,,,,"",,,,"createform.form.formId",1,1,"",""
"createform","createform.form.subjectOfCare","createform.form.subjectOfCare","","","",1,1,"","","","string {[]} {[]}
","Patientens personnummer (yyyymmddnnnn)","Patientens personnummer (yyyymmddnnnn)","","","","","","","","","",,,,,"",,,,"createform.form.subjectOfCare",1,1,"",""
"createform","createform.form.healthcareFacilityCareUnit","createform.form.healthcareFacilityCareUnit","","","",1,1,"","","","string {[]} {[]}
","HSA-id för ansvarig vårdenhet","HSA-id för ansvarig vårdenhet","","","","","","","","","",,,,,"",,,,"createform.form.healthcareFacilityCareUnit",1,1,"",""
"createform","createform.form.healthcareFacilityCareUnitName","createform.form.healthcareFacilityCareUnitName","","","",1,1,"","","","string {[]} {[]}
","Vårdenhetens namn","Vårdenhetens namn","","","","","","","","","",,,,,"",,,,"createform.form.healthcareFacilityCareUnitName",1,1,"",""
"createform","createform.form.formStatus","createform.form.formStatus","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Formulärets status","Formulärets status","","","","","","","","","",,"required","","https://fhir.inera.se/ig/infrastructure-supportservices-forminteraction/ValueSet/formstatus-vs","",,,,"createform.form.formStatus",1,1,"",""
"createform","createform.form.createdDateTime","createform.form.createdDateTime","","","",1,1,"","","","string {[]} {[]}
","Datum när formuläret skapades (ISO 8601 yyyyMMddThhmmss)","Datum när formuläret skapades (ISO 8601 yyyyMMddThhmmss)","","","","","","","","","",,,,,"",,,,"createform.form.createdDateTime",1,1,"",""
"createform","createform.form.expireDate","createform.form.expireDate","","","",0,1,"","","","string {[]} {[]}
","Formulärets giltighetstid (ISO 8601 yyyyMMdd)","Formulärets giltighetstid (ISO 8601 yyyyMMdd)","","","","","","","","","",,,,,"",,,,"createform.form.expireDate",0,1,"",""
"createform","createform.form.formText","createform.form.formText","","","",0,1,"","","","string {[]} {[]}
","Unik text för formuläret","Unik text för formuläret","","","","","","","","","",,,,,"",,,,"createform.form.formText",0,1,"",""
"createform","createform.form.formTemplate","createform.form.formTemplate","","","",1,1,"","","","BackboneElement {[]} {[]}
","Formulärmall kopplad till formuläret","Formulärmall kopplad till formuläret","","","","","","","","","",,,,,"",,,,"createform.form.formTemplate",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
