"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getformquestionpage.form.currentPage.modifierExtension","getformquestionpage.form.currentPage.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getformquestionpage.form.currentPage.pageNumber","getformquestionpage.form.currentPage.pageNumber","","","",1,1,"","","","integer {[]} {[]}
","Sidans nummer","Sidans nummer","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.pageNumber",1,1,"",""
"getformquestionpage.form.currentPage.subject","getformquestionpage.form.currentPage.subject","","","",0,1,"","","","string {[]} {[]}
","Sidans rubrik","Sidans rubrik","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.subject",0,1,"",""
"getformquestionpage.form.currentPage.lastPage","getformquestionpage.form.currentPage.lastPage","","","",1,1,"","","","boolean {[]} {[]}
","True = sista sidan i formuläret","True = sista sidan i formuläret","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.lastPage",1,1,"",""
"getformquestionpage.form.currentPage.questionBlock","getformquestionpage.form.currentPage.questionBlock","","","",1,*,"","","","BackboneElement {[]} {[]}
","Frågegruppering(ar)","Frågegruppering(ar)","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.questionBlock",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getformquestionpage.form.currentPage.questionBlock.id","getformquestionpage.form.currentPage.questionBlock.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getformquestionpage.form.currentPage.questionBlock.extension","getformquestionpage.form.currentPage.questionBlock.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getformquestionpage.form.currentPage.questionBlock.modifierExtension","getformquestionpage.form.currentPage.questionBlock.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getformquestionpage.form.currentPage.questionBlock.blockNumber","getformquestionpage.form.currentPage.questionBlock.blockNumber","","","",1,1,"","","","integer {[]} {[]}
","Blocknummer","Blocknummer","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.questionBlock.blockNumber",1,1,"",""
"getformquestionpage.form.currentPage.questionBlock.subject","getformquestionpage.form.currentPage.questionBlock.subject","","","",0,1,"","","","string {[]} {[]}
","Blockets rubrik","Blockets rubrik","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.questionBlock.subject",0,1,"",""
"getformquestionpage.form.currentPage.questionBlock.question","getformquestionpage.form.currentPage.questionBlock.question","","","",1,*,"","","","BackboneElement {[]} {[]}
","Frågor i blocket","Frågor i blocket","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.questionBlock.question",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getformquestionpage.form.currentPage.questionBlock.question.id","getformquestionpage.form.currentPage.questionBlock.question.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getformquestionpage.form.currentPage.questionBlock.question.extension","getformquestionpage.form.currentPage.questionBlock.question.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getformquestionpage.form.currentPage.questionBlock.question.modifierExtension","getformquestionpage.form.currentPage.questionBlock.question.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getformquestionpage.form.currentPage.questionBlock.question.questionId","getformquestionpage.form.currentPage.questionBlock.question.questionId","","","",1,1,"","","","string {[]} {[]}
","Frågans unika ID","Frågans unika ID","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.questionBlock.question.questionId",1,1,"",""
"getformquestionpage.form.currentPage.questionBlock.question.questionText","getformquestionpage.form.currentPage.questionBlock.question.questionText","","","",1,1,"","","","string {[]} {[]}
","Frågetext","Frågetext","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.questionBlock.question.questionText",1,1,"",""
"getformquestionpage.form.currentPage.questionBlock.question.answer","getformquestionpage.form.currentPage.questionBlock.question.answer","","","",0,1,"","","","BackboneElement {[]} {[]}
","Eventuellt befintligt svar","Eventuellt befintligt svar","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.questionBlock.question.answer",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"getformquestionpage.form.currentPage.questionBlock.question.answer.id","getformquestionpage.form.currentPage.questionBlock.question.answer.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"getformquestionpage.form.currentPage.questionBlock.question.answer.extension","getformquestionpage.form.currentPage.questionBlock.question.answer.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getformquestionpage.form.currentPage.questionBlock.question.answer.modifierExtension","getformquestionpage.form.currentPage.questionBlock.question.answer.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getformquestionpage.form.currentPage.questionBlock.question.answer.answerText","getformquestionpage.form.currentPage.questionBlock.question.answer.answerText","","","",0,1,"","","","string {[]} {[]}
","Svarstext","Svarstext","","","","","","","","","",,,,,"",,,,"getformquestionpage.form.currentPage.questionBlock.question.answer.answerText",0,1,"",""
