"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"createbooking.bookingCreate.createBookingOccasion.startTime","createbooking.bookingCreate.createBookingOccasion.startTime","","","",1,1,"","","","dateTime {[]} {[]}
","Starttid","Besökets starttid, se 5.2.1.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.createBookingOccasion.startTime",1,1,"",""
"createbooking.bookingCreate.createBookingOccasion.endTime","createbooking.bookingCreate.createBookingOccasion.endTime","","","",1,1,"","","","dateTime {[]} {[]}
","Sluttid","Besökets sluttid, se 5.2.1.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.createBookingOccasion.endTime",1,1,"",""
"createbooking.bookingCreate.interpretationLanguageId","createbooking.bookingCreate.interpretationLanguageId","","","",1,1,"","","","string {[]} {[]}
","Språk","Språk som ska tolkas enligt Hälso- och sjukvårdsförvaltningens (HSF) språktabell. Arbete pågår med att harmonisera med ISO 639.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.interpretationLanguageId",1,1,"",""
"createbooking.bookingCreate.interpretationType","createbooking.bookingCreate.interpretationType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Typ av tolkning","Typ av tolkning enligt KV Typ av tolkning [R4], codeSystem 498c11f2-05c0-4d99-aef2-770a2b2a8260.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.interpretationType",1,1,"",""
"createbooking.bookingCreate.patient","createbooking.bookingCreate.patient","","","",1,1,"","","","BackboneElement {[]} {[]}
","Patient","Information om patienten (PatientInformation).","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.patient",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"createbooking.bookingCreate.patient.id","createbooking.bookingCreate.patient.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"createbooking.bookingCreate.patient.extension","createbooking.bookingCreate.patient.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"createbooking.bookingCreate.patient.modifierExtension","createbooking.bookingCreate.patient.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"createbooking.bookingCreate.patient.age","createbooking.bookingCreate.patient.age","","","",1,1,"","","","integer {[]} {[]}
","Ålder","Patientens ålder i år (0–200).","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.patient.age",1,1,"",""
"createbooking.bookingCreate.patient.gender","createbooking.bookingCreate.patient.gender","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Kön","Patientens kön enligt KV Kön [R4], codeSystem 1.2.752.129.2.2.1.1. Giltiga värden (urval): 1 = man, 2 = kvinna.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.patient.gender",1,1,"",""
"createbooking.bookingCreate.contactInformation","createbooking.bookingCreate.contactInformation","","","",1,1,"","","","BackboneElement {[]} {[]}
","Kontaktinformation","Information om tolkstället och beställaren (ContactInformation).","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"createbooking.bookingCreate.contactInformation.id","createbooking.bookingCreate.contactInformation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"createbooking.bookingCreate.contactInformation.extension","createbooking.bookingCreate.contactInformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"createbooking.bookingCreate.contactInformation.modifierExtension","createbooking.bookingCreate.contactInformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"createbooking.bookingCreate.contactInformation.address","createbooking.bookingCreate.contactInformation.address","","","",1,1,"","","","string {[]} {[]}
","Adress","Adress till tolkställe.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.address",1,1,"",""
"createbooking.bookingCreate.contactInformation.changedAddress","createbooking.bookingCreate.contactInformation.changedAddress","","","",1,1,"","","","boolean {[]} {[]}
","Ändrad adress","Anger om adressen skiljer sig från adressen i elektroniska katalogen (EK).","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.changedAddress",1,1,"",""
"createbooking.bookingCreate.contactInformation.doorCode","createbooking.bookingCreate.contactInformation.doorCode","","","",0,1,"","","","string {[]} {[]}
","Portkod","Eventuell portkod till tolkstället.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.doorCode",0,1,"",""
"createbooking.bookingCreate.contactInformation.locationDetails","createbooking.bookingCreate.contactInformation.locationDetails","","","",0,1,"","","","string {[]} {[]}
","Platsförtydligande","Platsförtydligande eller vägbeskrivning till tolkstället.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.locationDetails",0,1,"",""
"createbooking.bookingCreate.contactInformation.locationName","createbooking.bookingCreate.contactInformation.locationName","","","",1,1,"","","","string {[]} {[]}
","Tolkställe","Namn på tolkstället.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.locationName",1,1,"",""
"createbooking.bookingCreate.contactInformation.contactPerson","createbooking.bookingCreate.contactInformation.contactPerson","","","",1,1,"","","","string {[]} {[]}
","Kontaktperson","Kontaktpersonens namn.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.contactPerson",1,1,"",""
"createbooking.bookingCreate.contactInformation.contactPhone","createbooking.bookingCreate.contactInformation.contactPhone","","","",1,1,"","","","string {[]} {[]}
","Kontakttelefon","Telefonnummer till kontaktperson.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.contactPhone",1,1,"",""
"createbooking.bookingCreate.contactInformation.healthCareProfessionalName","createbooking.bookingCreate.contactInformation.healthCareProfessionalName","","","",1,1,"","","","string {[]} {[]}
","Vårdpersonal","Namn på hälso- och sjukvårdspersonal som ska träffa patienten.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.healthCareProfessionalName",1,1,"",""
"createbooking.bookingCreate.contactInformation.orderingPersonName","createbooking.bookingCreate.contactInformation.orderingPersonName","","","",1,1,"","","","string {[]} {[]}
","Beställare","Namn på beställare.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.orderingPersonName",1,1,"",""
"createbooking.bookingCreate.contactInformation.orderingPersonId","createbooking.bookingCreate.contactInformation.orderingPersonId","","","",1,1,"","","","Identifier {[]} {[]}
","Beställarens HSA-id","value = HSA-id; system = urn:oid:1.2.752.129.2.1.4.1 (RIV-TA IIType root/extension).","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.orderingPersonId",1,1,"",""
"createbooking.bookingCreate.contactInformation.orderingUnitName","createbooking.bookingCreate.contactInformation.orderingUnitName","","","",1,1,"","","","string {[]} {[]}
","Beställande enhet","Beställande enhetens namn.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.orderingUnitName",1,1,"",""
"createbooking.bookingCreate.contactInformation.orderingUnitHsaId","createbooking.bookingCreate.contactInformation.orderingUnitHsaId","","","",1,1,"","","","Identifier {[]} {[]}
","Beställande enhetens HSA-id","value = HSA-id; system = urn:oid:1.2.752.129.2.1.4.1 (RIV-TA IIType root/extension).","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.orderingUnitHsaId",1,1,"",""
"createbooking.bookingCreate.contactInformation.orderingHealthcareUnitName","createbooking.bookingCreate.contactInformation.orderingHealthcareUnitName","","","",1,1,"","","","string {[]} {[]}
","Överordnad enhet","Namn på enhet som organisatoriskt ligger över den beställande enheten.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.orderingHealthcareUnitName",1,1,"",""
"createbooking.bookingCreate.contactInformation.orderingHealthcareUnitHsaId","createbooking.bookingCreate.contactInformation.orderingHealthcareUnitHsaId","","","",1,1,"","","","Identifier {[]} {[]}
","Överordnad enhets HSA-id","value = HSA-id; system = urn:oid:1.2.752.129.2.1.4.1 (RIV-TA IIType root/extension).","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.contactInformation.orderingHealthcareUnitHsaId",1,1,"",""
"createbooking.bookingCreate.bookingInformationFromAssociation","createbooking.bookingCreate.bookingInformationFromAssociation","","","",1,1,"","","","BackboneElement {[]} {[]}
","Information från tolkförmedlingen","Information från tolkförmedlingen om tolkningen (BookingInformationFromAssociation).","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.bookingInformationFromAssociation",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"createbooking.bookingCreate.bookingInformationFromAssociation.id","createbooking.bookingCreate.bookingInformationFromAssociation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"createbooking.bookingCreate.bookingInformationFromAssociation.extension","createbooking.bookingCreate.bookingInformationFromAssociation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"createbooking.bookingCreate.bookingInformationFromAssociation.modifierExtension","createbooking.bookingCreate.bookingInformationFromAssociation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"createbooking.bookingCreate.bookingInformationFromAssociation.authorizationLevel","createbooking.bookingCreate.bookingInformationFromAssociation.authorizationLevel","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Kompetensnivå","Tolkens kompetensnivå enligt KV Kompetensnivå tolk [R4], codeSystem eec2f9b0-03d5-450d-9797-ac0c74f6cfac.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.bookingInformationFromAssociation.authorizationLevel",1,1,"",""
"createbooking.bookingCreate.bookingInformationFromAssociation.requestTravelTimeCost","createbooking.bookingCreate.bookingInformationFromAssociation.requestTravelTimeCost","","","",1,1,"","","","boolean {[]} {[]}
","Begär restidsersättning","Anger om tolkförmedlingen efterfrågar restidsersättning för uppdraget.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.bookingInformationFromAssociation.requestTravelTimeCost",1,1,"",""
"createbooking.bookingCreate.bookingInformationFromAssociation.interpreterName","createbooking.bookingCreate.bookingInformationFromAssociation.interpreterName","","","",1,1,"","","","string {[]} {[]}
","Tolkens namn","Tolkens namn (minst ett tecken).","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.bookingInformationFromAssociation.interpreterName",1,1,"",""
"createbooking.bookingCreate.bookingInformationFromAssociation.phoneNumberForInterpretation","createbooking.bookingCreate.bookingInformationFromAssociation.phoneNumberForInterpretation","","","",0,1,"","","","string {[]} {[]}
","Telefonnummer för distanstolkning","Telefonnummer som distanstolkning ska utföras på.","","","","","","","","","",,,,,"",,,,"createbooking.bookingCreate.bookingInformationFromAssociation.phoneNumberForInterpretation",0,1,"",""
