"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"getconsentsforpatient.pdlAssertions.modifierExtension","getconsentsforpatient.pdlAssertions.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"getconsentsforpatient.pdlAssertions.assertionId","getconsentsforpatient.pdlAssertions.assertionId","","","",1,1,"","","","Identifier {[]} {[]}
","Unik identifierare för intyget (UUID-format, max 36 tecken)","Unik identifierare för intyget (UUID-format, max 36 tecken)","","","","","","","","","",,,,,"",,,,"getconsentsforpatient.pdlAssertions.assertionId",1,1,"",""
"getconsentsforpatient.pdlAssertions.assertionType","getconsentsforpatient.pdlAssertions.assertionType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Typ av intyg (Consent eller Emergency)","Typ av intyg (Consent eller Emergency)","","","","","","","","","",,"required","","https://fhir.inera.se/ig/ehr-patientconsent/ValueSet/assertiontype-vs","",,,,"getconsentsforpatient.pdlAssertions.assertionType",1,1,"",""
"getconsentsforpatient.pdlAssertions.scope","getconsentsforpatient.pdlAssertions.scope","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Omfång/tillämpningsområde för intyget","Omfång/tillämpningsområde för intyget","","","","","","","","","",,"required","","https://fhir.inera.se/ig/ehr-patientconsent/ValueSet/scope-vs","",,,,"getconsentsforpatient.pdlAssertions.scope",1,1,"",""
"getconsentsforpatient.pdlAssertions.patientId","getconsentsforpatient.pdlAssertions.patientId","","","",1,1,"","","","Identifier {[]} {[]}
","Patientens personnummer eller samordningsnummer (max 12 tecken)","Patientens personnummer eller samordningsnummer (max 12 tecken)","","","","","","","","","",,,,,"",,,,"getconsentsforpatient.pdlAssertions.patientId",1,1,"",""
"getconsentsforpatient.pdlAssertions.careProviderId","getconsentsforpatient.pdlAssertions.careProviderId","","","",1,1,"","","","Identifier {[]} {[]}
","HSA-id på vårdgivare som intyget gäller för (max 32 tecken)","Identifierare för vårdgivare. system = urn:oid:1.2.752.129.2.1.4.1","","","","","","","","","",,,,,"",,,,"getconsentsforpatient.pdlAssertions.careProviderId",1,1,"",""
"getconsentsforpatient.pdlAssertions.careUnitId","getconsentsforpatient.pdlAssertions.careUnitId","","","",1,1,"","","","Identifier {[]} {[]}
","HSA-id på vårdenhet som intyget gäller för (max 32 tecken)","HSA-id på vårdenhet som intyget gäller för (max 32 tecken)","","","","","","","","","",,,,,"",,,,"getconsentsforpatient.pdlAssertions.careUnitId",1,1,"",""
"getconsentsforpatient.pdlAssertions.employeeId","getconsentsforpatient.pdlAssertions.employeeId","","","",0,1,"","","","Identifier {[]} {[]}
","HSA-id för medarbetare om samtycket är personligt (max 32 tecken)","HSA-id för medarbetare om samtycket är personligt (max 32 tecken)","","","","","","","","","",,,,,"",,,,"getconsentsforpatient.pdlAssertions.employeeId",0,1,"",""
"getconsentsforpatient.pdlAssertions.startDate","getconsentsforpatient.pdlAssertions.startDate","","","",1,1,"","","","dateTime {[]} {[]}
","Startdatum för intygets giltighetstid","Startdatum för intygets giltighetstid","","","","","","","","","",,,,,"",,,,"getconsentsforpatient.pdlAssertions.startDate",1,1,"",""
"getconsentsforpatient.pdlAssertions.endDate","getconsentsforpatient.pdlAssertions.endDate","","","",0,1,"","","","dateTime {[]} {[]}
","Slutdatum för intygets giltighetstid (om inget slutdatum gäller samtycket tills återkallat)","Slutdatum för intygets giltighetstid (om inget slutdatum gäller samtycket tills återkallat)","","","","","","","","","",,,,,"",,,,"getconsentsforpatient.pdlAssertions.endDate",0,1,"",""
"getconsentsforpatient.pdlAssertions.ownerId","getconsentsforpatient.pdlAssertions.ownerId","","","",0,1,"","","","string {[]} {[]}
","Teknisk identifierare för systemet som registrerade artifakten (max 512 tecken)","Teknisk identifierare för systemet som registrerade artifakten (max 512 tecken)","","","","","","","","","",,,,,"",,,,"getconsentsforpatient.pdlAssertions.ownerId",0,1,"",""
