Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-inera.se-apotekensservice-axs.json	5137	-	0	0	0	0	0	0	10	36	0	0	0	0	0	0	0	1	0	0	59	72	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-axs-dosunderlagstatus-cs.json	636	2	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	63	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-axs-folkstatuskod-cs.json	991	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	47	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hamtapatientinfo-request.json	9631	4	0	17	1	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	106	674	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-hamtapatientinfo.json	15207	5	0	28	0	0	0	0	0	43	0	0	0	0	0	0	0	1	0	0	156	265	0	0	0	5	0	0
fsh-generated/resources/ValueSet-axs-dosunderlagstatus-vs.json	446	1	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	6	63	0	0	0	0	0	0
fsh-generated/resources/ValueSet-axs-folkstatuskod-vs.json	433	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	30	0	0	0	0	0	0
/input/includes/menu.xml	691	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	374	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/3-tjanstedomanens-arkitektur.md	4019	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	1640	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/7-tjanstekontrakt.md	4393	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/6-gemensamma-informationskomponenter.md	4327	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/2-versionsinformation.md	1211	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/1-inledning.md	1781	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/5-tjanstedomanens-meddelandemodeller.md	850	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/4-tjanstedomanens-krav-och-regler.md	808	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/ArgosHeader_1.0.xsd	1968	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/itintegration_registry_1.0.xsd	1560	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/se.apotekensservice_axs_1.0.xsd	26741	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/se.apotekensservice_axs_4.0.xsd	24732	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/AB_se_apotekenservice_axs.docx	147148	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/se.apotekensservice_axs_5.0.xsd	11057	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/HamtaPatientInfoResponder_6.0.xsd	3802	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/HamtaPatientInfoInteraction_6.0_rivtabp21.wsdl	4325	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	4703	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0
