Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-inera.ehr-log.json	9293	-	0	0	0	0	0	0	9	31	0	0	0	0	0	0	0	1	0	0	122	128	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-activitytype-cs.json	1206	1	0	0	1	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	11	73	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-resultcode-cs.json	1724	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	50	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-getaccesslogsforpatient-request.json	2923	1	0	5	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	29	473	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-getaccesslogsforpatient.json	9173	2	0	19	1	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	107	210	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-getinfologsforcareprovider-request.json	2771	1	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	28	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-getinfologsforcareprovider.json	5983	2	0	14	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	77	149	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-getinfologsforpatient-request.json	3106	1	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	94	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-getinfologsforpatient.json	5801	2	0	15	0	0	0	0	0	11	0	0	0	1	0	0	0	1	0	0	57	112	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-getlogsforcareprovider-request.json	3253	1	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-getlogsforcareprovider.json	17926	5	0	44	0	0	0	0	0	49	0	0	1	0	0	0	0	1	0	0	201	310	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-getlogsforpatient-request.json	3383	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	33	47	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-getlogsforpatient.json	17015	4	0	46	0	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	209	234	0	0	0	12	1	1
fsh-generated/resources/StructureDefinition-getlogsforuser-request.json	3313	1	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	54	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-getlogsforuser.json	16729	5	0	37	0	0	0	0	0	31	0	0	0	0	0	0	0	2	0	0	185	224	0	0	0	16	0	0
fsh-generated/resources/StructureDefinition-storelog-request.json	14953	4	0	35	0	0	0	0	0	35	0	0	0	0	0	0	0	1	0	0	158	227	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-storelog.json	2322	1	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	17	44	0	0	0	1	0	0
fsh-generated/resources/ValueSet-activitytype-vs.json	443	1	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	6	56	0	0	0	1	0	0
fsh-generated/resources/ValueSet-resultcode-vs.json	434	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	31	0	0	0	0	0	0
/input/includes/menu.xml	374	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	1236	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
