"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"listcertificates.certificateMeta.facilityName","listcertificates.certificateMeta.facilityName","","","",1,1,"","","","string {[]} {[]}
","Namn på Hos-vårdenhet där intyget utfärdats","Namn på Hos-vårdenhet där intyget utfärdats","","","","","","","","","",,,,,"",,,,"listcertificates.certificateMeta.facilityName",1,1,"",""
"listcertificates.certificateMeta.signDate","listcertificates.certificateMeta.signDate","","","",1,1,"","","","date {[]} {[]}
","Datum när intyget signerades","Datum när intyget signerades","","","","","","","","","",,,,,"",,,,"listcertificates.certificateMeta.signDate",1,1,"",""
"listcertificates.certificateMeta.available","listcertificates.certificateMeta.available","","","",1,1,"","","","string {[]} {[]}
","Om intyget är tillgängligt och kan användas","Om intyget är tillgängligt och kan användas","","","","","","","","","",,,,,"",,,,"listcertificates.certificateMeta.available",1,1,"",""
"listcertificates.certificateMeta.certificateStatus","listcertificates.certificateMeta.certificateStatus","","","",0,*,"","","","BackboneElement {[]} {[]}
","Statustyper för olika mottagare","Statustyper för olika mottagare","","","","","","","","","",,,,,"",,,,"listcertificates.certificateMeta.certificateStatus",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"listcertificates.certificateMeta.certificateStatus.id","listcertificates.certificateMeta.certificateStatus.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"listcertificates.certificateMeta.certificateStatus.extension","listcertificates.certificateMeta.certificateStatus.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listcertificates.certificateMeta.certificateStatus.modifierExtension","listcertificates.certificateMeta.certificateStatus.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listcertificates.certificateMeta.certificateStatus.target","listcertificates.certificateMeta.certificateStatus.target","","","",1,1,"","","","string {[]} {[]}
","Mottagare för en status (t.ex. FK)","Mottagare för en status (t.ex. FK)","","","","","","","","","",,,,,"",,,,"listcertificates.certificateMeta.certificateStatus.target",1,1,"",""
"listcertificates.certificateMeta.certificateStatus.certificateStatusType","listcertificates.certificateMeta.certificateStatus.certificateStatusType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Typ av statusändring för intyget","Typ av statusändring för intyget","","","","","","","","","",,"extensible","","https://fhir.inera.se/ig/insuranceprocess-healthreporting/ValueSet/status-vs","",,,,"listcertificates.certificateMeta.certificateStatus.certificateStatusType",1,1,"",""
"listcertificates.certificateMeta.certificateStatus.timestamp","listcertificates.certificateMeta.certificateStatus.timestamp","","","",1,1,"","","","dateTime {[]} {[]}
","När statusen sattes","När statusen sattes","","","","","","","","","",,,,,"",,,,"listcertificates.certificateMeta.certificateStatus.timestamp",1,1,"",""
"listcertificates.result","listcertificates.result","","","",0,1,"","","","BackboneElement {[]} {[]}
","Resultatinformation","Resultatinformation","","","","","","","","","",,,,,"",,,,"listcertificates.result",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"listcertificates.result.id","listcertificates.result.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"listcertificates.result.extension","listcertificates.result.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listcertificates.result.modifierExtension","listcertificates.result.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listcertificates.result.resultCode","listcertificates.result.resultCode","","","",1,1,"","","","string {[]} {[]}
","Resultatkod (OK, ERROR, INFO)","Resultatkod (OK, ERROR, INFO)","","","","","","","","","",,,,,"",,,,"listcertificates.result.resultCode",1,1,"",""
"listcertificates.result.infoText","listcertificates.result.infoText","","","",0,1,"","","","string {[]} {[]}
","Extra information om anropets utgång","Extra information om anropets utgång","","","","","","","","","",,,,,"",,,,"listcertificates.result.infoText",0,1,"",""
"listcertificates.result.errorId","listcertificates.result.errorId","","","",0,1,"","","","string {[]} {[]}
","Felkategori","Felkategori","","","","","","","","","",,,,,"",,,,"listcertificates.result.errorId",0,1,"",""
"listcertificates.result.errorText","listcertificates.result.errorText","","","",0,1,"","","","string {[]} {[]}
","Beskrivande text för felet","Beskrivande text för felet","","","","","","","","","",,,,,"",,,,"listcertificates.result.errorText",0,1,"",""
